Date,BND,SPY,TSLA
2020-11-02,4021200,86068300,87063300
2020-11-03,3985400,93294200,103055100
2020-11-04,5667400,126959700,96429300
2020-11-05,4128700,82039700,85243500
2020-11-06,3844500,74973000,65118000
2020-11-09,5712700,172304200,104499000
2020-11-10,5169600,85552000,90852600
2020-11-11,3365700,58649000,52073100
2020-11-12,4178500,67546200,59565300
2020-11-13,3199500,62892200,59313300
2020-11-16,4059400,74541100,80515800
2020-11-17,5537500,66111000,183564900
2020-11-18,6089500,70591300,234132000
2020-11-19,6207000,59940900,187425900
2020-11-20,6611300,70417300,98735700
2020-11-23,3506600,63230600,150780900
2020-11-24,4678800,62415900,160945500
2020-11-25,5282000,45330900,146790600
2020-11-27,2226300,28514100,112683300
2020-11-30,4729900,83872700,189009300
2020-12-01,7331400,74231400,120310500
2020-12-02,4631300,45927000,143327100
2020-12-03,3685300,62882000,127656000
2020-12-04,4880200,50749900,88203900
2020-12-07,4734800,48944300,168929100
2020-12-08,3737300,42458900,192795000
2020-12-09,5163900,74098300,213873600
2020-12-10,4731400,57735400,201249600
2020-12-11,5317100,57698600,139425000
2020-12-14,5176800,69216200,156121800
2020-12-15,6539900,63865300,135214500
2020-12-16,4186700,58420500,126287400
2020-12-17,4963600,64119500,168810300
2020-12-18,3472700,136542300,666378600
2020-12-21,5364200,96386700,174135900
2020-12-22,4697300,47949000,155148000
2020-12-23,5643700,46201400,99519000
2020-12-24,1980900,26457900,68596800
2020-12-28,4706500,39000400,96835800
2020-12-29,4884800,53680500,68732400
2020-12-30,3609800,49455300,128538000
2020-12-31,6134900,78520700,148949700
2021-01-04,7568400,110210800,145914600
2021-01-05,6452700,66426200,96735600
2021-01-06,5933700,107997700,134100000
2021-01-07,6196100,68766800,154496700
2021-01-08,7688800,71677200,225166500
2021-01-11,5404300,51034700,177904800
2021-01-12,6078800,52547700,138812100
2021-01-13,7357100,45303600,99937500
2021-01-14,7191900,49989100,93798900
2021-01-15,4083600,107160000,116332800
2021-01-19,7636500,51233300,76101000
2021-01-20,5889500,61836100,76997700
2021-01-21,7890800,47840100,61563300
2021-01-22,4439800,52860500,60199500
2021-01-25,5126900,70402000,123520200
2021-01-26,4608700,42665300,69394800
2021-01-27,4248500,123351100,82002000
2021-01-28,4359300,94198100,79134000
2021-01-29,6088400,126765100,104972400
2021-02-01,5774700,75817600,76174200
2021-02-02,4554500,64450700,73038600
2021-02-03,4271700,52427100,55030500
2021-02-04,4652200,47142600,47438100
2021-02-05,4401300,48669800,55699800
2021-02-08,5571500,38365200,60485100
2021-02-09,4474000,35551100,45473100
2021-02-10,3735500,59154400,108648300
2021-02-11,4578200,42913300,64868400
2021-02-12,4825400,50593300,71304900
2021-02-16,6702200,50972400,59406900
2021-02-17,5217000,52290600,77989500
2021-02-18,4607000,59712800,53871300
2021-02-19,4011100,83241000,56874900
2021-02-22,4809400,67414200,111809100
2021-02-23,6475900,107284100,199820700
2021-02-24,5164600,72433900,110301000
2021-02-25,9956100,146670500,117071700
2021-02-26,8580200,152701600,123267600
2021-03-01,7152000,105348800,81408600
2021-03-02,5338800,79595300,71196600
2021-03-03,6022500,119940200,90624000
2021-03-04,9701800,183433000,197758500
2021-03-05,6871000,152039600,268189500
2021-03-08,5806700,123149200,155361000
2021-03-09,7671800,113633600,202569900
2021-03-10,5286700,109899400,181817100
2021-03-11,5510000,86245000,108761700
2021-03-12,5717100,64653600,100751400
2021-03-15,5012200,73427200,88006800
2021-03-16,6159100,73722500,96587100
2021-03-17,7370600,97959300,121117500
2021-03-18,4905200,115349100,99674400
2021-03-19,4969200,113624500,128682000
2021-03-22,4748300,73778600,118536600
2021-03-23,5148600,90686600,91475700
2021-03-24,5148200,97588600,101385600
2021-03-25,3876300,116128600,117674700
2021-03-26,3376200,114409100,101558400
2021-03-29,3775500,108107600,85911000
2021-03-30,4769200,76262200,118297200
2021-03-31,6949300,112734200,100011900
2021-04-01,4780200,99682900,105895200
2021-04-05,8200600,91684800,125528400
2021-04-06,5400600,62021000,84815400
2021-04-07,5480200,55836300,78928200
2021-04-08,3872300,57863100,71772900
2021-04-09,9748500,61104600,64311300
2021-04-12,3995700,56704900,87407100
2021-04-13,4097500,56551000,133958400
2021-04-14,4592300,61659900,147052200
2021-04-15,5395000,60229800,83546700
2021-04-16,6199700,82037300,83938500
2021-04-19,6165300,78498500,119058600
2021-04-20,6383700,81851800,106827000
2021-04-21,4508300,66793000,93646500
2021-04-22,4007800,97582800,106770900
2021-04-23,6435700,73209200,85110000
2021-04-26,3797400,52182400,93115500
2021-04-27,4450300,51303100,88311000
2021-04-28,5479200,51238900,66813000
2021-04-29,6247600,78544300,86536200
2021-04-30,6867600,85527000,122276100
2021-05-03,4601200,68128300,81129300
2021-05-04,5520300,101591200,89217900
2021-05-05,5950300,60162200,65705700
2021-05-06,4143600,74321400,83353800
2021-05-07,4886300,67733800,70407600
2021-05-10,6211800,81852400,94177200
2021-05-11,6630800,116888000,139511700
2021-05-12,7011700,134811000,101470800
2021-05-13,6991000,106394000,132554700
2021-05-14,6262100,82201600,100112700
2021-05-17,4753000,65129200,97171200
2021-05-18,4631000,59810200,110491800
2021-05-19,6511300,106467100,118735200
2021-05-20,5283900,78022200,92463300
2021-05-21,5050800,76578700,78091800
2021-05-24,6954500,51376700,103674300
2021-05-25,5235500,57451400,84017700
2021-05-26,4834400,43088600,85917900
2021-05-27,5215200,56707700,79111800
2021-05-28,5258500,58520200,68211000
2021-06-01,5398000,54216600,54254700
2021-06-02,5479900,49097100,69908400
2021-06-03,4829000,58138800,90335700
2021-06-04,19321400,55938800,72110700
2021-06-07,10706500,51555000,67631100
2021-06-08,5099600,47134300,78160200
2021-06-09,4810300,48436300,49753800
2021-06-10,7400300,51020100,71758800
2021-06-11,4194500,45570800,48615900
2021-06-14,4438400,42358500,61272000
2021-06-15,6173600,51508500,53292300
2021-06-16,7302400,80386100,66432300
2021-06-17,6467500,90949700,68104200
2021-06-18,5842800,118676300,73682700
2021-06-21,7907000,72822000,74438100
2021-06-22,4082900,57700300,57476700
2021-06-23,5739900,49445400,93297600
2021-06-24,4852100,45110300,137947200
2021-06-25,6018500,58129500,97490100
2021-06-28,5664100,53159600,64884600
2021-06-29,10672700,35970500,52143900
2021-06-30,4846600,64827900,56774700
2021-07-01,5768000,53441000,55903500
2021-07-02,4315700,57697700,81163500
2021-07-06,5711600,68710400,69853500
2021-07-07,5933900,63549500,56376000
2021-07-08,6991200,97595200,68319900
2021-07-09,10304900,76238600,54421500
2021-07-12,9073900,52889600,77781000
2021-07-13,8583600,52911300,62898300
2021-07-14,5036200,64130400,64923600
2021-07-15,3423000,55126400,60628800
2021-07-16,5725100,75874700,49113000
2021-07-19,6493300,147987000,63891300
2021-07-20,6762200,99608200,46461300
2021-07-21,6293000,64724400,41859900
2021-07-22,4894900,47878500,45317100
2021-07-23,8887500,63766600,43814700
2021-07-26,5427900,43719200,76009800
2021-07-27,4344100,67397100,98439900
2021-07-28,6636700,52472400,48019800
2021-07-29,5201000,47435300,91183800
2021-07-30,7557200,68951200,88969200
2021-08-02,4660800,58783300,100847400
2021-08-03,5297700,58053900,64860900
2021-08-04,3916900,46732200,51007800
2021-08-05,4613800,38969700,38758800
2021-08-06,4329800,46930000,46869000
2021-08-09,4541300,41222600,44145900
2021-08-10,4312300,43339300,40296900
2021-08-11,6494000,44034300,29401800
2021-08-12,4946500,38909400,52377300
2021-08-13,4329600,39470300,50194500
2021-08-16,3918900,73740000,68032200
2021-08-17,7168400,92673900,71163900
2021-08-18,4561900,89351900,61048200
2021-08-19,5345600,92812200,42940500
2021-08-20,3581200,72008700,44525700
2021-08-23,4005500,54973000,60794700
2021-08-24,5164800,38744700,39249300
2021-08-25,3904900,40529700,37936800
2021-08-26,4810900,57829600,39642900
2021-08-27,4780900,77235100,41501400
2021-08-30,4119000,48357400,55812600
2021-08-31,4974900,59300200,62566200
2021-09-01,4792400,48721400,39612900
2021-09-02,4885100,42501000,38331900
2021-09-03,4059700,47170500,45738300
2021-09-07,4839700,51671500,60119400
2021-09-08,4864600,56181900,56379000
2021-09-09,5504600,57970400,42233100
2021-09-10,3711400,89948200,45552600
2021-09-13,4047300,83738600,68857500
2021-09-14,4758300,78197100,55574700
2021-09-15,6204400,78792200,46073100
2021-09-16,4604000,77786700,41770200
2021-09-17,6217800,118425000,84612600
2021-09-20,6195100,166445500,74273100
2021-09-21,6962300,92526100,48992100
2021-09-22,6006200,102350100,45378900
2021-09-23,5222300,76396000,35842500
2021-09-24,4170600,62094800,64119000
2021-09-27,4858500,61371100,84212100
2021-09-28,6253700,130436300,76144200
2021-09-29,5123500,82329200,62828700
2021-09-30,5877700,140506000,53868000
2021-10-01,6029900,129240100,51094200
2021-10-04,7280000,128570000,91449900
2021-10-05,4395400,90682500,55297800
2021-10-06,7177800,113032200,43898400
2021-10-07,5363500,72437500,57587400
2021-10-08,4547100,74557400,50215800
2021-10-11,3286600,65233300,42600900
2021-10-12,5529600,71181200,66060000
2021-10-13,5018100,72974000,42360300
2021-10-14,4336400,70236800,36741600
2021-10-15,5801200,66260200,56773800
2021-10-18,5863600,62213200,72621600
2021-10-19,3865900,46996800,52143300
2021-10-20,5332400,49571600,42096300
2021-10-21,6073300,41305400,94444500
2021-10-22,6076100,58845100,68642400
2021-10-25,4652500,45214500,188556300
2021-10-26,5752800,56075100,187245000
2021-10-27,7618400,72438000,115579500
2021-10-28,6225800,51437900,81639600
2021-10-29,8975200,70162400,89755200
2021-11-01,5201400,48433600,168146100
2021-11-02,4199400,48908400,128213400
2021-11-03,5058700,52509800,103885500
2021-11-04,5564100,52847100,76192200
2021-11-05,4595900,66390600,64886400
2021-11-08,6517200,50405200,100337100
2021-11-09,6027800,51149100,177317400
2021-11-10,6206400,69429700,128408100
2021-11-11,3847100,34848500,67189800
2021-11-12,4890900,53466700,76719300
2021-11-15,6239500,46980500,104326800
2021-11-16,5580700,48857500,79627200
2021-11-17,6589200,47858300,94336200
2021-11-18,5320700,50625600,62696700
2021-11-19,5498200,57315600,64926900
2021-11-22,7497100,72762000,99217500
2021-11-23,5779500,73206500,108515100
2021-11-24,4757400,61858800,67680600
2021-11-26,4402500,112669600,35042700
2021-11-29,6133000,86268800,58393500
2021-11-30,11234800,148559600,81276000
2021-12-01,7737300,131939200,68450400
2021-12-02,8831600,127637800,73114800
2021-12-03,7440900,137331600,92322000
2021-12-06,6865000,98977500,81663000
2021-12-07,5351200,95484700,56084700
2021-12-08,9064200,72238800,41906400
2021-12-09,8096700,61272600,59438400
2021-12-10,6869100,77159800,59664300
2021-12-13,4955300,87724700,78595500
2021-12-14,5165800,97264100,70806300
2021-12-15,6036000,116899300,75169200
2021-12-16,6067700,116568600,82771500
2021-12-17,4884200,135511600,100437300
2021-12-20,7129100,107134800,56480100
2021-12-21,6237800,69806300,71517900
2021-12-22,5110000,58890200,93634200
2021-12-23,4631200,56439700,92713200
2021-12-27,5311700,56808600,71145900
2021-12-28,5674800,47274600,60324000
2021-12-29,7757900,54503000,56154000
2021-12-30,6352100,55329000,47040900
2021-12-31,7162600,65237400,40733700
2022-01-03,7244300,72668200,103931400
2022-01-04,7384500,71178700,100248300
2022-01-05,7076500,104538900,80119800
2022-01-06,6011000,86858900,90336600
2022-01-07,6345100,85111600,84164700
2022-01-10,5912300,119362000,91815000
2022-01-11,6755600,74303100,66063300
2022-01-12,6672700,67605400,83739000
2022-01-13,5746300,91173100,97209900
2022-01-14,6843000,95890900,72924300
2022-01-18,7453100,109709100,66743400
2022-01-19,8644100,109357600,75442500
2022-01-20,4951300,122379700,70488600
2022-01-21,5204500,202271200,103416000
2022-01-24,10332200,251783900,151565700
2022-01-25,5872700,167997300,86595900
2022-01-26,7382500,186391100,104867400
2022-01-27,6295600,149878300,147109500
2022-01-28,5992500,164457400,134789100
2022-01-31,8033400,152251400,104436000
2022-02-01,5013300,123155400,73138200
2022-02-02,7248800,117361000,66792900
2022-02-03,6156500,118024400,78855600
2022-02-04,7746000,118454400,73625400
2022-02-07,6252200,84472900,60994500
2022-02-08,6727000,81012000,50729100
2022-02-09,5862000,92589900,52259400
2022-02-10,8869700,140103700,66126900
2022-02-11,11100900,153214600,79645800
2022-02-14,6301600,123006300,67756500
2022-02-15,6731200,88482700,57286200
2022-02-16,7142400,84863600,51294300
2022-02-17,6833600,102259100,55178400
2022-02-18,4744400,132642900,68501700
2022-02-22,7058800,124391800,83288100
2022-02-23,7938900,132578000,95256900
2022-02-24,8883500,213942900,135322200
2022-02-25,5923200,121804500,76067700
2022-02-28,6494400,145615000,99006900
2022-03-01,9319000,137785900,74766900
2022-03-02,6491500,117726500,74643300
2022-03-03,10349100,105501700,61623600
2022-03-04,8042600,113978200,66999600
2022-03-07,6425400,137896600,72494100
2022-03-08,8565900,164772700,80399100
2022-03-09,5761500,116990800,59184000
2022-03-10,8261200,93972700,58648500
2022-03-11,7883400,95636300,67037100
2022-03-14,15449700,95729200,71152200
2022-03-15,6265000,106219100,66841200
2022-03-16,8156400,144954800,84028800
2022-03-17,6774600,102676900,66582900
2022-03-18,8895700,106345500,100414200
2022-03-21,6831300,88349800,81981600
2022-03-22,6488400,74650400,105868500
2022-03-23,8919400,79426100,120676200
2022-03-24,18907400,64736900,68920800
2022-03-25,21372500,77101300,62031600
2022-03-28,7494000,68529800,102506100
2022-03-29,7308100,86581500,73614900
2022-03-30,7071800,79666900,59865000
2022-03-31,8244200,121699900,48992700
2022-04-01,6326900,89048800,54263100
2022-04-04,9091700,59601000,82035900
2022-04-05,6956300,74214500,80075100
2022-04-06,8649400,106898000,89348400
2022-04-07,9157600,78097200,79447200
2022-04-08,8989600,79272700,55013700
2022-04-11,7858300,89770500,59357100
2022-04-12,8168200,84363600,65976000
2022-04-13,7790300,74070400,55121100
2022-04-14,7046100,97869500,58422300
2022-04-18,7187800,66002500,51715200
2022-04-19,11568000,77821000,49847700
2022-04-20,7366100,65224400,70711200
2022-04-21,7869900,85417300,105416400
2022-04-22,8625100,132471800,69696600
2022-04-25,6091600,119647700,68341200
2022-04-26,8837100,103996300,136133700
2022-04-27,10802000,122030000,76956300
2022-04-28,7644000,105449100,124948500
2022-04-29,7120400,145491100,88133100
2022-05-02,10166700,158312500,75781500
2022-05-03,7769000,100028200,63709500
2022-05-04,12238000,144247900,81643800
2022-05-05,10540000,172929100,92519100
2022-05-06,8803000,151770800,72903000
2022-05-09,7420300,155586100,90810300
2022-05-10,24792700,132497200,84401700
2022-05-11,9843600,142361000,97224600
2022-05-12,6079800,125090800,140313000
2022-05-13,5024800,104174400,92150700
2022-05-16,6104400,78622400,86098500
2022-05-17,5881200,83029700,80236200
2022-05-18,4963300,117674500,87811800
2022-05-19,5461400,98510700,90296700
2022-05-20,6960100,131432200,144973200
2022-05-23,7332900,76414900,88903500
2022-05-24,6587100,91448800,89092500
2022-05-25,5737200,91472900,92139300
2022-05-26,5328400,82168300,106003200
2022-05-27,6355300,84768700,89295000
2022-05-31,9067000,95937000,101914500
2022-06-01,7294600,86585800,77247900
2022-06-02,5276600,79609600,93473100
2022-06-03,5549600,71874300,112393800
2022-06-06,6698000,57508900,84204600
2022-06-07,6989800,59272400,72808500
2022-06-08,3778300,64350000,76210500
2022-06-09,4828500,86289800,96491400
2022-06-10,14690800,132893900,97536600
2022-06-13,11255300,170004900,102767400
2022-06-14,9530100,104011800,97988700
2022-06-15,9098600,125666800,119131800
2022-06-16,8477600,134473300,107390700
2022-06-17,4913600,111113900,92641800
2022-06-21,7069900,76811900,122793000
2022-06-22,8407600,90059400,101107500
2022-06-23,8542600,79292100,104202600
2022-06-24,6979000,98050300,95770800
2022-06-27,6238900,66009600,89178300
2022-06-28,5578800,86548900,90391200
2022-06-29,3896400,65676000,82897200
2022-06-30,4387100,112508300,94600500
2022-07-01,5801800,74839700,74460300
2022-07-05,6253900,81438000,84581100
2022-07-06,5312000,70426200,71853600
2022-07-07,7536700,64525900,81930600
2022-07-08,4187100,72397800,101854200
2022-07-11,4128600,58366900,99241200
2022-07-12,6013700,62219200,87930900
2022-07-13,6382700,84224600,97954500
2022-07-14,5598000,89704800,78557400
2022-07-15,5276400,79060400,69683100
2022-07-18,3438000,63203600,82537500
2022-07-19,3493400,78506000,80890200
2022-07-20,3966900,71843800,88864200
2022-07-21,6832900,64903900,142032300
2022-07-22,6617000,72197300,103472700
2022-07-25,4256200,53631500,64073400
2022-07-26,6964100,52946400,66820800
2022-07-27,5919600,82342100,88110000
2022-07-28,5140200,73966600,84723000
2022-07-29,6601700,87003700,95313000
2022-08-01,5370800,69997500,117042900
2022-08-02,10808300,63435400,95577600
2022-08-03,5747700,67820600,80091000
2022-08-04,9869900,45656600,72256200
2022-08-05,8946400,56814900,113172900
2022-08-08,8534700,53886100,98994000
2022-08-09,6888800,44931800,86244600
2022-08-10,4305000,68665700,94918800
2022-08-11,5179500,59489700,70155000
2022-08-12,4376800,61694500,79657200
2022-08-15,3922300,54048300,89359200
2022-08-16,4104000,59289000,88136400
2022-08-17,4131100,63563400,68766000
2022-08-18,4026800,49023200,47500500
2022-08-19,5115800,68016900,61395300
2022-08-22,4158600,77695600,55843200
2022-08-23,6294800,49105200,63984900
2022-08-24,3808600,49177800,57259800
2022-08-25,3688400,50942300,53230000
2022-08-26,4276600,103087000,57163900
2022-08-29,3263800,65370800,41864700
2022-08-30,6878700,85652400,50541800
2022-08-31,5155600,76029700,52107300
2022-09-01,6160700,78740100,54287000
2022-09-02,3600600,99632100,50890100
2022-09-06,6869800,76637400,55860000
2022-09-07,4208300,70964200,50028900
2022-09-08,3580300,80821700,53713100
2022-09-09,3831700,76706900,54338100
2022-09-12,4008200,69256300,48674600
2022-09-13,9481200,122947100,68229600
2022-09-14,4332200,85023700,72628700
2022-09-15,4967200,87633800,64795500
2022-09-16,5050000,103084800,87087800
2022-09-19,6374900,73278500,60231200
2022-09-20,4750500,77274900,61642800
2022-09-21,6360300,106746600,62555700
2022-09-22,5216100,89472600,70545400
2022-09-23,6885400,122346900,63748400
2022-09-26,8658900,92581200,58076900
2022-09-27,9946100,108294100,61925200
2022-09-28,11649700,110802200,54664800
2022-09-29,6100300,112952300,77620600
2022-09-30,8919100,153711200,67726600
2022-10-03,6762600,89756500,98363500
2022-10-04,6124400,103602800,109578500
2022-10-05,7252400,88065700,86982700
2022-10-06,7108400,82333500,69298400
2022-10-07,5023200,107789500,83916800
2022-10-10,4950700,76042800,67925000
2022-10-11,9225500,92482800,77013200
2022-10-12,5442000,76991800,66860700
2022-10-13,6668900,147254500,91483000
2022-10-14,6544400,123737000,94124500
2022-10-17,19605200,93168200,79428800
2022-10-18,7008000,97162900,75891900
2022-10-19,6483600,79746900,66571500
2022-10-20,6260900,88283100,117798100
2022-10-21,6984400,131038400,75713800
2022-10-24,7259400,85436900,100446800
2022-10-25,7780900,78846300,96507900
2022-10-26,7001000,104087300,85012500
2022-10-27,5493300,81971800,61638800
2022-10-28,4828800,100302000,69152400
2022-10-31,6785000,96631300,61554300
2022-11-01,7019000,85407600,62688800
2022-11-02,10223800,126990400,63070300
2022-11-03,6408200,87100100,56538800
2022-11-04,8780400,103505200,98622200
2022-11-07,6246100,68286900,93916500
2022-11-08,6358100,84641100,128803400
2022-11-09,7269400,78495500,127062700
2022-11-10,7014100,141455800,132703000
2022-11-11,4525300,93839900,114403600
2022-11-14,6914500,71903500,92226600
2022-11-15,11948800,93194500,91293800
2022-11-16,8856700,68508500,66567600
2022-11-17,6260600,74496300,64336000
2022-11-18,8564600,92922500,76048900
2022-11-21,6834600,51243200,92882700
2022-11-22,9534200,60429000,78452300
2022-11-23,4855000,68261600,109536700
2022-11-25,2536400,30545400,50672700
2022-11-28,5852100,67881600,92905200
2022-11-29,5437600,52310000,83357100
2022-11-30,5479900,144566700,109186400
2022-12-01,7462500,76398200,80046200
2022-12-02,6828300,85342700,73645900
2022-12-05,7552900,77289800,93122700
2022-12-06,7584100,77972200,92150800
2022-12-07,7472500,65927900,84213300
2022-12-08,5378100,60737900,97624500
2022-12-09,12079600,81447700,104872300
2022-12-12,7533500,75405800,109794500
2022-12-13,12563900,123782500,175862700
2022-12-14,9833900,108111300,140682300
2022-12-15,7800400,117705900,122334500
2022-12-16,6541900,119858000,139032200
2022-12-19,6300000,79878100,139390600
2022-12-20,6130500,74427200,159563300
2022-12-21,8169000,78167400,145417400
2022-12-22,6833800,100120900,210090300
2022-12-23,4693400,59857300,166989700
2022-12-27,6959600,51638200,208643400
2022-12-28,7868200,70911500,221070500
2022-12-29,7391000,66970900,221923300
2022-12-30,7051900,84022200,157777300
2023-01-03,8634800,74850700,231402800
2023-01-04,5257100,85934100,180389000
2023-01-05,5632400,76970500,157986300
2023-01-06,5627200,104189600,220911100
2023-01-09,7398200,73978100,190284000
2023-01-10,4827900,65358100,167642500
2023-01-11,8453200,68881100,183810800
2023-01-12,5927600,90157700,169400900
2023-01-13,6331600,63903900,180714100
2023-01-17,6815100,62677300,186477000
2023-01-18,5112800,99632300,195680300
2023-01-19,4765200,86958900,170291900
2023-01-20,4714300,91806400,138858100
2023-01-23,6116700,84178800,203119200
2023-01-24,3907700,59524900,158699100
2023-01-25,4414400,84800300,192734300
2023-01-26,3866800,72287400,234815100
2023-01-27,4474100,68346200,306590600
2023-01-30,6258700,74202000,230878800
2023-01-31,5502300,86811800,196813500
2023-02-01,7473900,101459200,213806300
2023-02-02,4273500,101654500,217448300
2023-02-03,5332900,94736800,232662000
2023-02-06,5282300,60295300,186188100
2023-02-07,4674500,90990700,186010300
2023-02-08,4308200,76227500,180673600
2023-02-09,4268100,78694900,215431400
2023-02-10,3606100,70769700,204754100
2023-02-13,3805800,64913500,172475500
2023-02-14,4328000,88389300,216455700
2023-02-15,4370800,61555700,181006400
2023-02-16,5912000,76431500,229586500
2023-02-17,5165700,89257800,213738500
2023-02-21,16093200,82655900,180018600
2023-02-22,4375600,83742300,191828500
2023-02-23,4789200,96242400,146360000
2023-02-24,4345900,108194400,142228100
2023-02-27,3340500,80444700,161028300
2023-02-28,5032400,96438600,153144900
2023-03-01,4427800,99706800,156852800
2023-03-02,4966600,85127800,181500700
2023-03-03,4008600,90120000,154193300
2023-03-06,4538700,72795900,128100100
2023-03-07,4253100,108310600,148125800
2023-03-08,4774500,74746600,151897800
2023-03-09,4597800,111945300,170023800
2023-03-10,4779500,189253000,191488900
2023-03-13,7270500,157790000,167790300
2023-03-14,5432500,149752400,143717900
2023-03-15,6677200,172996900,145995600
2023-03-16,6964800,143254200,121136800
2023-03-17,4352700,140553400,133197100
2023-03-20,6924500,93055800,129684400
2023-03-21,3997700,91524200,153391400
2023-03-22,5220500,111746600,150376400
2023-03-23,5392100,119351300,144193900
2023-03-24,4638000,107682400,116312400
2023-03-27,5769800,74010400,120851600
2023-03-28,3473300,62871700,98654600
2023-03-29,4231300,77497900,123660000
2023-03-30,3455300,69840000,110252200
2023-03-31,4549200,112062600,170222100
2023-04-03,5346200,67391100,169545900
2023-04-04,4126700,66601500,126463800
2023-04-05,4345900,65200200,133882500
2023-04-06,4381700,63743300,123857900
2023-04-10,4224300,63681000,142154600
2023-04-11,4401600,59297900,115770900
2023-04-12,4134800,86420400,150256300
2023-04-13,5012700,85814800,112933000
2023-04-14,4349600,78161500,96438700
2023-04-17,5085500,66436400,116662200
2023-04-18,3728400,63560000,92067000
2023-04-19,4611000,55227300,125732700
2023-04-20,3605400,75840400,210970800
2023-04-21,3371600,73457400,123539000
2023-04-24,2993000,64332100,140006600
2023-04-25,3508100,97766700,121999300
2023-04-26,5819900,80447000,153364100
2023-04-27,3078100,92968400,127015200
2023-04-28,4469100,89335600,122515800
2023-05-01,4546500,62122300,109015000
2023-05-02,4825100,103998500,128259700
2023-05-03,4205600,91531800,119728000
2023-05-04,11535800,94901900,95108500
2023-05-05,3143200,87844000,107440900
2023-05-08,9895900,50046800,112249400
2023-05-09,3827700,49220100,88965000
2023-05-10,5291800,96142900,119840700
2023-05-11,4745900,70157100,103889900
2023-05-12,2970500,70439400,157577100
2023-05-15,3268600,54289400,105592500
2023-05-16,3818500,57705500,98288800
2023-05-17,4574400,87287000,125473600
2023-05-18,3530000,97177200,109520300
2023-05-19,4166800,103679700,136024200
2023-05-22,5294900,60745400,132001400
2023-05-23,4561100,86383500,156952100
2023-05-24,4245100,89213700,137605100
2023-05-25,4012300,90961600,96870700
2023-05-26,3783100,93830000,162061500
2023-05-30,3533000,72216000,128818700
2023-05-31,4898400,110811800,150711700
2023-06-01,3984000,88865000,148029900
2023-06-02,4595500,91366700,164129000
2023-06-05,4674600,65460200,151143100
2023-06-06,5001900,64022200,146911600
2023-06-07,4326500,85373300,185710800
2023-06-08,3567600,61952800,164489700
2023-06-09,12690400,85742800,199882300
2023-06-12,4632800,76104300,150337900
2023-06-13,4302500,95899700,162384300
2023-06-14,5986200,100612100,170575500
2023-06-15,5061200,110303100,160171200
2023-06-16,3905300,114121300,167563700
2023-06-20,4921700,76160400,165611200
2023-06-21,3678700,76982300,211797100
2023-06-22,3975500,70637200,166875900
2023-06-23,4160000,92074500,176584100
2023-06-26,6287800,72823600,179990600
2023-06-27,4816100,72813700,164968200
2023-06-28,5517200,75636000,159770800
2023-06-29,5803000,67882300,131283400
2023-06-30,5611600,104921500,112267600
2023-07-03,3146500,32793400,119685900
2023-07-05,4415700,58418400,131530900
2023-07-06,5613400,80658300,120332100
2023-07-07,5726600,86076100,113602000
2023-07-10,4450800,62443500,119425400
2023-07-11,5709100,64463800,91972400
2023-07-12,6397500,91924500,95672100
2023-07-13,5868400,72425200,112681500
2023-07-14,7409300,69761800,119771100
2023-07-17,5942700,52680200,131569600
2023-07-18,7748400,80744400,112434700
2023-07-19,11522100,65891700,142355400
2023-07-20,5262100,70591600,175158300
2023-07-21,5170300,71245400,161050100
2023-07-24,3553400,54023400,136508500
2023-07-25,4200800,55191200,112757300
2023-07-26,4478200,71052900,95856200
2023-07-27,5342600,92194400,103697300
2023-07-28,5273200,80011800,111446000
2023-07-31,4607900,62040400,84582200
2023-08-01,11078000,55291500,83166000
2023-08-02,6546700,93933400,101752900
2023-08-03,5395200,64276100,97569100
2023-08-04,6925000,100052300,99242600
2023-08-07,4987400,58357500,111097900
2023-08-08,4338200,71361300,96642200
2023-08-09,4937800,78789600,101596300
2023-08-10,5195800,93005500,109498600
2023-08-11,4576600,68664600,98866600
2023-08-14,7992400,47867400,98595300
2023-08-15,5028100,75707500,88197600
2023-08-16,5149700,80107200,112484500
2023-08-17,7357800,95711300,120718400
2023-08-18,5094100,98758400,135813700
2023-08-21,4280100,68719000,135702700
2023-08-22,4302200,65062900,130597900
2023-08-23,5205800,68441000,101077600
2023-08-24,4186400,88517300,99777400
2023-08-25,4853100,102325100,106612200
2023-08-28,3969000,61595400,107673700
2023-08-29,6214600,83081900,134047600
2023-08-30,4721500,69053900,121988400
2023-08-31,4747100,66084600,108861700
2023-09-01,3940700,58875700,132272500
2023-09-05,4634300,55166200,129469600
2023-09-06,7800400,70758500,116959800
2023-09-07,4742800,70355400,115312900
2023-09-08,4270600,61659700,118367700
2023-09-11,4215800,60180100,174667900
2023-09-12,4246300,67565400,135999900
2023-09-13,6142500,60199300,111673700
2023-09-14,5227300,83430800,107709800
2023-09-15,4946100,111761400,133422800
2023-09-18,5882500,55752200,101543300
2023-09-19,4200900,66514600,103704000
2023-09-20,5518400,82562600,122514600
2023-09-21,9127100,103976100,119531000
2023-09-22,8149800,100829700,127524100
2023-09-25,22744300,70874500,104636600
2023-09-26,7329100,96168400,101993600
2023-09-27,7701800,104705800,136597200
2023-09-28,9004600,92258300,117058900
2023-09-29,7650600,115078500,128346200
2023-10-02,6719800,83798600,123810400
2023-10-03,8099500,103760600,101985300
2023-10-04,7915900,87453000,129721600
2023-10-05,6845000,70142700,119159200
